il,ilce,ilce-il,yil,ay,satis
Rize,Merkez,Merkez (Rize),2020,9,253
Rize,Pazar,Pazar (Rize),2020,9,40
Sakarya,Adapazarı,Adapazarı (Sakarya),2020,9,442
Sakarya,Akyazı,Akyazı (Sakarya),2020,9,137
Sakarya,Arifiye,Arifiye (Sakarya),2020,9,71
Sakarya,Erenler,Erenler (Sakarya),2020,9,125
Sakarya,Ferizli,Ferizli (Sakarya),2020,9,21
Sakarya,Geyve,Geyve (Sakarya),2020,9,37
Sakarya,Hendek,Hendek (Sakarya),2020,9,119
Sakarya,Karasu,Karasu (Sakarya),2020,9,627
Sakarya,Kaynarca,Kaynarca (Sakarya),2020,9,20
Sakarya,Kocaali,Kocaali (Sakarya),2020,9,73
Sakarya,Pamukova,Pamukova (Sakarya),2020,9,40
Sakarya,Sapanca,Sapanca (Sakarya),2020,9,102
Sakarya,Serdivan,Serdivan (Sakarya),2020,9,376
Samsun,Alaçam,Alaçam (Samsun),2020,9,23
Samsun,Atakum,Atakum (Samsun),2020,9,947
Samsun,Bafra,Bafra (Samsun),2020,9,182
Samsun,Canik,Canik (Samsun),2020,9,140
Samsun,Çarşamba,Çarşamba (Samsun),2020,9,122
Samsun,Havza,Havza (Samsun),2020,9,41
Samsun,İlkadım,İlkadım (Samsun),2020,9,562
Samsun,Kavak,Kavak (Samsun),2020,9,27
Samsun,Tekkeköy,Tekkeköy (Samsun),2020,9,61
Samsun,Terme,Terme (Samsun),2020,9,41
Samsun,Vezirköprü,Vezirköprü (Samsun),2020,9,25
Şanlıurfa,Akçakale,Akçakale (Şanlıurfa),2020,9,34
Şanlıurfa,Birecik,Birecik (Şanlıurfa),2020,9,104
Şanlıurfa,Eyyübiye,Eyyübiye (Şanlıurfa),2020,9,115
Şanlıurfa,Halfeti,Halfeti (Şanlıurfa),2020,9,46
Şanlıurfa,Haliliye,Haliliye (Şanlıurfa),2020,9,810
Şanlıurfa,Hilvan,Hilvan (Şanlıurfa),2020,9,28
Şanlıurfa,Karaköprü,Karaköprü (Şanlıurfa),2020,9,1038
Şanlıurfa,Siverek,Siverek (Şanlıurfa),2020,9,266
Şanlıurfa,Suruç,Suruç (Şanlıurfa),2020,9,33
Şanlıurfa,Viranşehir,Viranşehir (Şanlıurfa),2020,9,107
Siirt,Kurtalan,Kurtalan (Siirt),2020,9,50
Siirt,Merkez,Merkez (Siirt),2020,9,362
Sinop,Ayancık,Ayancık (Sinop),2020,9,27
Sinop,Boyabat,Boyabat (Sinop),2020,9,46
Sinop,Gerze,Gerze (Sinop),2020,9,83
Sinop,Merkez,Merkez (Sinop),2020,9,88
Sinop,Türkeli,Türkeli (Sinop),2020,9,28
Şırnak,Cizre,Cizre (Şırnak),2020,9,87
Şırnak,Silopi,Silopi (Şırnak),2020,9,24
Sivas,Merkez,Merkez (Sivas),2020,9,742
Sivas,Şarkışla,Şarkışla (Sivas),2020,9,38
Sivas,Suşehri,Suşehri (Sivas),2020,9,23
Tekirdağ,Çerkezköy,Çerkezköy (Tekirdağ),2020,9,739
Tekirdağ,Çorlu,Çorlu (Tekirdağ),2020,9,764
Tekirdağ,Ergene,Ergene (Tekirdağ),2020,9,92
Tekirdağ,Hayrabolu,Hayrabolu (Tekirdağ),2020,9,25
Tekirdağ,Kapaklı,Kapaklı (Tekirdağ),2020,9,326
Tekirdağ,Malkara,Malkara (Tekirdağ),2020,9,69
Tekirdağ,Marmaraereğlisi,Marmaraereğlisi (Tekirdağ),2020,9,426
Tekirdağ,Muratlı,Muratlı (Tekirdağ),2020,9,49
Tekirdağ,Saray,Saray (Tekirdağ),2020,9,67
Tekirdağ,Şarköy,Şarköy (Tekirdağ),2020,9,271
Tekirdağ,Süleymanpaşa,Süleymanpaşa (Tekirdağ),2020,9,552
Tokat,Erbaa,Erbaa (Tokat),2020,9,69
Tokat,Merkez,Merkez (Tokat),2020,9,247
Tokat,Niksar,Niksar (Tokat),2020,9,34
Tokat,Turhal,Turhal (Tokat),2020,9,77
Tokat,Zile,Zile (Tokat),2020,9,48
Trabzon,Akçaabat,Akçaabat (Trabzon),2020,9,187
Trabzon,Araklı,Araklı (Trabzon),2020,9,49
Trabzon,Arsin,Arsin (Trabzon),2020,9,38
Trabzon,Beşikdüzü,Beşikdüzü (Trabzon),2020,9,25
Trabzon,Of,Of (Trabzon),2020,9,36
Trabzon,Ortahisar,Ortahisar (Trabzon),2020,9,540
Trabzon,Sürmene,Sürmene (Trabzon),2020,9,38
Trabzon,Vakfıkebir,Vakfıkebir (Trabzon),2020,9,22
Trabzon,Yomra,Yomra (Trabzon),2020,9,138
Tunceli,Merkez,Merkez (Tunceli),2020,9,70
Uşak,Banaz,Banaz (Uşak),2020,9,23
Uşak,Merkez,Merkez (Uşak),2020,9,467
Van,Edremit,Edremit (Van),2020,9,62
Van,Erciş,Erciş (Van),2020,9,51
Van,İpekyolu,İpekyolu (Van),2020,9,512
Van,Tuşba,Tuşba (Van),2020,9,58
Yalova,Altınova,Altınova (Yalova),2020,9,108
Yalova,Armutlu,Armutlu (Yalova),2020,9,269
Yalova,Çiftlikköy,Çiftlikköy (Yalova),2020,9,231
Yalova,Çınarcık,Çınarcık (Yalova),2020,9,418
Yalova,Merkez,Merkez (Yalova),2020,9,258
Yalova,Termal,Termal (Yalova),2020,9,56
Yozgat,Akdağmadeni,Akdağmadeni (Yozgat),2020,9,39
Yozgat,Boğazlıyan,Boğazlıyan (Yozgat),2020,9,62
Yozgat,Merkez,Merkez (Yozgat),2020,9,165
Yozgat,Sarıkaya,Sarıkaya (Yozgat),2020,9,39
Yozgat,Sorgun,Sorgun (Yozgat),2020,9,92
Yozgat,Yerköy,Yerköy (Yozgat),2020,9,48
Zonguldak,Alaplı,Alaplı (Zonguldak),2020,9,40
Zonguldak,Çaycuma,Çaycuma (Zonguldak),2020,9,61
Zonguldak,Devrek,Devrek (Zonguldak),2020,9,66
Zonguldak,Ereğli,Ereğli (Zonguldak),2020,9,214
Zonguldak,Kozlu,Kozlu (Zonguldak),2020,9,107
Zonguldak,Merkez,Merkez (Zonguldak),2020,9,174
Adana,Ceyhan,Ceyhan (Adana),2020,10,109
Adana,Çukurova,Çukurova (Adana),2020,10,682
Adana,Karataş,Karataş (Adana),2020,10,43
Adana,Kozan,Kozan (Adana),2020,10,113
Adana,Pozantı,Pozantı (Adana),2020,10,46
Adana,Sarıçam,Sarıçam (Adana),2020,10,546
Adana,Seyhan,Seyhan (Adana),2020,10,729
Adana,Yumurtalık,Yumurtalık (Adana),2020,10,36
Adana,Yüreğir,Yüreğir (Adana),2020,10,125
Adıyaman,Besni,Besni (Adıyaman),2020,10,130
Adıyaman,Gölbaşı,Gölbaşı (Adıyaman),2020,10,60
Adıyaman,Kahta,Kahta (Adıyaman),2020,10,49
Adıyaman,Merkez,Merkez (Adıyaman),2020,10,340
Afyonkarahisar,Bolvadin,Bolvadin (Afyonkarahisar),2020,10,35
Afyonkarahisar,İhsaniye,İhsaniye (Afyonkarahisar),2020,10,165
Afyonkarahisar,Merkez,Merkez (Afyonkarahisar),2020,10,467
Afyonkarahisar,Sandıklı,Sandıklı (Afyonkarahisar),2020,10,37
Ağrı,Doğubayazıt,Doğubayazıt (Ağrı),2020,10,105
Ağrı,Merkez,Merkez (Ağrı),2020,10,159
Ağrı,Patnos,Patnos (Ağrı),2020,10,24
Aksaray,Merkez,Merkez (Aksaray),2020,10,507
Aksaray,Ortaköy,Ortaköy (Aksaray),2020,10,22
Amasya,Merkez,Merkez (Amasya),2020,10,191
Amasya,Merzifon,Merzifon (Amasya),2020,10,153
Amasya,Suluova,Suluova (Amasya),2020,10,20
Amasya,Taşova,Taşova (Amasya),2020,10,21
Ankara,Akyurt,Akyurt (Ankara),2020,10,88
Ankara,Altındağ,Altındağ (Ankara),2020,10,919
Ankara,Beypazarı,Beypazarı (Ankara),2020,10,48
Ankara,Çankaya,Çankaya (Ankara),2020,10,1878
Ankara,Çubuk,Çubuk (Ankara),2020,10,115
Ankara,Elmadağ,Elmadağ (Ankara),2020,10,66
Ankara,Etimesgut,Etimesgut (Ankara),2020,10,1087
Ankara,Gölbaşı,Gölbaşı (Ankara),2020,10,223
Ankara,Haymana,Haymana (Ankara),2020,10,20
Ankara,Kahramankazan,Kahramankazan (Ankara),2020,10,90
Ankara,Keçiören,Keçiören (Ankara),2020,10,1762
Ankara,Kızılcahamam,Kızılcahamam (Ankara),2020,10,182
Ankara,Mamak,Mamak (Ankara),2020,10,1482
Ankara,Polatlı,Polatlı (Ankara),2020,10,255
Ankara,Pursaklar,Pursaklar (Ankara),2020,10,343
Ankara,Şereflikoçhisar,Şereflikoçhisar (Ankara),2020,10,49
Ankara,Sincan,Sincan (Ankara),2020,10,1039
Ankara,Yenimahalle,Yenimahalle (Ankara),2020,10,931
Antalya,Aksu,Aksu (Antalya),2020,10,80
Antalya,Alanya,Alanya (Antalya),2020,10,1149
Antalya,Döşemealtı,Döşemealtı (Antalya),2020,10,143
Antalya,Elmalı,Elmalı (Antalya),2020,10,20
Antalya,Finike,Finike (Antalya),2020,10,42
Antalya,Gazipaşa,Gazipaşa (Antalya),2020,10,68
Antalya,Kaş,Kaş (Antalya),2020,10,60
Antalya,Kemer,Kemer (Antalya),2020,10,49
Antalya,Kepez,Kepez (Antalya),2020,10,1282
Antalya,Konyaaltı,Konyaaltı (Antalya),2020,10,498
Antalya,Korkuteli,Korkuteli (Antalya),2020,10,113
Antalya,Kumluca,Kumluca (Antalya),2020,10,84
Antalya,Manavgat,Manavgat (Antalya),2020,10,274
Antalya,Muratpaşa,Muratpaşa (Antalya),2020,10,921
Antalya,Serik,Serik (Antalya),2020,10,139
Artvin,Arhavi,Arhavi (Artvin),2020,10,34
Artvin,Borçka,Borçka (Artvin),2020,10,25
Artvin,Hopa,Hopa (Artvin),2020,10,42
Aydın,Buharkent,Buharkent (Aydın),2020,10,40
Aydın,Çine,Çine (Aydın),2020,10,21
Aydın,Didim,Didim (Aydın),2020,10,1015
Aydın,Efeler,Efeler (Aydın),2020,10,542
Aydın,Germencik,Germencik (Aydın),2020,10,35
Aydın,İncirliova,İncirliova (Aydın),2020,10,78
Aydın,Köşk,Köşk (Aydın),2020,10,21
Aydın,Kuşadası,Kuşadası (Aydın),2020,10,868
Aydın,Nazilli,Nazilli (Aydın),2020,10,325
Aydın,Söke,Söke (Aydın),2020,10,198
Aydın,Yenipazar,Yenipazar (Aydın),2020,10,21
Balıkesir,Altıeylül,Altıeylül (Balıkesir),2020,10,184
Balıkesir,Ayvalık,Ayvalık (Balıkesir),2020,10,302
Balıkesir,Bandırma,Bandırma (Balıkesir),2020,10,307
Balıkesir,Bigadiç,Bigadiç (Balıkesir),2020,10,34
Balıkesir,Burhaniye,Burhaniye (Balıkesir),2020,10,182
Balıkesir,Edremit,Edremit (Balıkesir),2020,10,871
Balıkesir,Erdek,Erdek (Balıkesir),2020,10,101
Balıkesir,Gömeç,Gömeç (Balıkesir),2020,10,80
Balıkesir,Gönen,Gönen (Balıkesir),2020,10,108
Balıkesir,Havran,Havran (Balıkesir),2020,10,38
Balıkesir,Karesi,Karesi (Balıkesir),2020,10,267
Balıkesir,Marmara,Marmara (Balıkesir),2020,10,30
Balıkesir,Sındırgı,Sındırgı (Balıkesir),2020,10,146
Balıkesir,Susurluk,Susurluk (Balıkesir),2020,10,29
Bartın,Merkez,Merkez (Bartın),2020,10,184
Batman,Kozluk,Kozluk (Batman),2020,10,28
Batman,Merkez,Merkez (Batman),2020,10,494
Bayburt,Merkez,Merkez (Bayburt),2020,10,71
Bilecik,Bozüyük,Bozüyük (Bilecik),2020,10,91
Bilecik,Merkez,Merkez (Bilecik),2020,10,149
Bilecik,Osmaneli,Osmaneli (Bilecik),2020,10,20
Bilecik,Söğüt,Söğüt (Bilecik),2020,10,30
Bingöl,Genç,Genç (Bingöl),2020,10,21
Bingöl,Merkez,Merkez (Bingöl),2020,10,210
Bingöl,Solhan,Solhan (Bingöl),2020,10,30
Bitlis,Adilcevaz,Adilcevaz (Bitlis),2020,10,22
Bitlis,Ahlat,Ahlat (Bitlis),2020,10,47
Bitlis,Güroymak,Güroymak (Bitlis),2020,10,28
Bitlis,Merkez,Merkez (Bitlis),2020,10,96
Bitlis,Tatvan,Tatvan (Bitlis),2020,10,40
Bolu,Gerede,Gerede (Bolu),2020,10,41
Bolu,Merkez,Merkez (Bolu),2020,10,426
Bolu,Mudurnu,Mudurnu (Bolu),2020,10,35
Burdur,Bucak,Bucak (Burdur),2020,10,53
Burdur,Gölhisar,Gölhisar (Burdur),2020,10,50
Burdur,Merkez,Merkez (Burdur),2020,10,186
Bursa,Gemlik,Gemlik (Bursa),2020,10,312
Bursa,Gürsu,Gürsu (Bursa),2020,10,138
Bursa,İnegöl,İnegöl (Bursa),2020,10,378
Bursa,İznik,İznik (Bursa),2020,10,36
Bursa,Karacabey,Karacabey (Bursa),2020,10,156
Bursa,Kestel,Kestel (Bursa),2020,10,104
Bursa,Mudanya,Mudanya (Bursa),2020,10,367
Bursa,Mustafakemalpaşa,Mustafakemalpaşa (Bursa),2020,10,132
Bursa,Nilüfer,Nilüfer (Bursa),2020,10,1314
Bursa,Orhangazi,Orhangazi (Bursa),2020,10,88
Bursa,Osmangazi,Osmangazi (Bursa),2020,10,760
Bursa,Yenişehir,Yenişehir (Bursa),2020,10,40
Bursa,Yıldırım,Yıldırım (Bursa),2020,10,413
Çanakkale,Ayvacık,Ayvacık (Çanakkale),2020,10,82
Çanakkale,Biga,Biga (Çanakkale),2020,10,151
Çanakkale,Çan,Çan (Çanakkale),2020,10,28
Çanakkale,Ezine,Ezine (Çanakkale),2020,10,42
Çanakkale,Gelibolu,Gelibolu (Çanakkale),2020,10,133
Çanakkale,Gökçeada,Gökçeada (Çanakkale),2020,10,68
Çanakkale,Lapseki,Lapseki (Çanakkale),2020,10,91
Çanakkale,Merkez,Merkez (Çanakkale),2020,10,502
Çankırı,Merkez,Merkez (Çankırı),2020,10,108
Çorum,Merkez,Merkez (Çorum),2020,10,484
Çorum,Osmancık,Osmancık (Çorum),2020,10,47
Çorum,Sungurlu,Sungurlu (Çorum),2020,10,38
Denizli,Acıpayam,Acıpayam (Denizli),2020,10,57
Denizli,Buldan,Buldan (Denizli),2020,10,35
Denizli,Merkezefendi,Merkezefendi (Denizli),2020,10,567
Denizli,Pamukkale,Pamukkale (Denizli),2020,10,553
Denizli,Sarayköy,Sarayköy (Denizli),2020,10,23
Diyarbakır,Bağlar,Bağlar (Diyarbakır),2020,10,225
Diyarbakır,Bismil,Bismil (Diyarbakır),2020,10,39
Diyarbakır,Ergani,Ergani (Diyarbakır),2020,10,153
Diyarbakır,Kayapınar,Kayapınar (Diyarbakır),2020,10,736
Diyarbakır,Silvan,Silvan (Diyarbakır),2020,10,43
Diyarbakır,Yenişehir,Yenişehir (Diyarbakır),2020,10,267
Düzce,Akçakoca,Akçakoca (Düzce),2020,10,99
Düzce,Cumayeri,Cumayeri (Düzce),2020,10,36
Düzce,Gümüşova,Gümüşova (Düzce),2020,10,29
Düzce,Merkez,Merkez (Düzce),2020,10,535
Edirne,Enez,Enez (Edirne),2020,10,47
Edirne,Keşan,Keşan (Edirne),2020,10,182
Edirne,Merkez,Merkez (Edirne),2020,10,270
Edirne,Uzunköprü,Uzunköprü (Edirne),2020,10,57
Elazığ,Karakoçan,Karakoçan (Elazığ),2020,10,21
Elazığ,Kovancılar,Kovancılar (Elazığ),2020,10,65
Elazığ,Merkez,Merkez (Elazığ),2020,10,767
Erzincan,Merkez,Merkez (Erzincan),2020,10,269
Erzurum,Aziziye,Aziziye (Erzurum),2020,10,117
Erzurum,Horasan,Horasan (Erzurum),2020,10,40
Erzurum,Palandöken,Palandöken (Erzurum),2020,10,284
Erzurum,Pasinler,Pasinler (Erzurum),2020,10,24
Erzurum,Yakutiye,Yakutiye (Erzurum),2020,10,423
Eskişehir,Odunpazarı,Odunpazarı (Eskişehir),2020,10,674
Eskişehir,Sivrihisar,Sivrihisar (Eskişehir),2020,10,20
Eskişehir,Tepebaşı,Tepebaşı (Eskişehir),2020,10,805
Gaziantep,Araban,Araban (Gaziantep),2020,10,33
Gaziantep,İslahiye,İslahiye (Gaziantep),2020,10,50
Gaziantep,Nizip,Nizip (Gaziantep),2020,10,209
Gaziantep,Nurdağı,Nurdağı (Gaziantep),2020,10,31
Gaziantep,Oğuzeli,Oğuzeli (Gaziantep),2020,10,89
Gaziantep,Şahinbey,Şahinbey (Gaziantep),2020,10,1308
Gaziantep,Şehitkamil,Şehitkamil (Gaziantep),2020,10,1174
Gaziantep,Yavuzeli,Yavuzeli (Gaziantep),2020,10,22
Giresun,Bulancak,Bulancak (Giresun),2020,10,107
Giresun,Espiye,Espiye (Giresun),2020,10,63
Giresun,Görele,Görele (Giresun),2020,10,43
Giresun,Keşap,Keşap (Giresun),2020,10,22
Giresun,Merkez,Merkez (Giresun),2020,10,317
Giresun,Tirebolu,Tirebolu (Giresun),2020,10,71
Gümüşhane,Kelkit,Kelkit (Gümüşhane),2020,10,59
Gümüşhane,Merkez,Merkez (Gümüşhane),2020,10,37
Gümüşhane,Şiran,Şiran (Gümüşhane),2020,10,36
Hatay,Antakya,Antakya (Hatay),2020,10,487
Hatay,Arsuz,Arsuz (Hatay),2020,10,179
Hatay,Belen,Belen (Hatay),2020,10,50
Hatay,Defne,Defne (Hatay),2020,10,271
Hatay,Dörtyol,Dörtyol (Hatay),2020,10,101
Hatay,Erzin,Erzin (Hatay),2020,10,28
Hatay,Hassa,Hassa (Hatay),2020,10,45
Hatay,İskenderun,İskenderun (Hatay),2020,10,394
Hatay,Kırıkhan,Kırıkhan (Hatay),2020,10,131
Hatay,Payas,Payas (Hatay),2020,10,40
Hatay,Reyhanlı,Reyhanlı (Hatay),2020,10,145
Hatay,Samandağ,Samandağ (Hatay),2020,10,79
Iğdır,Merkez,Merkez (Iğdır),2020,10,228
Isparta,Eğirdir,Eğirdir (Isparta),2020,10,21
Isparta,Merkez,Merkez (Isparta),2020,10,451
Isparta,Yalvaç,Yalvaç (Isparta),2020,10,35
İstanbul,Adalar,Adalar (İstanbul),2020,10,33
İstanbul,Arnavutköy,Arnavutköy (İstanbul),2020,10,403
İstanbul,Ataşehir,Ataşehir (İstanbul),2020,10,534
İstanbul,Avcılar,Avcılar (İstanbul),2020,10,620
İstanbul,Bağcılar,Bağcılar (İstanbul),2020,10,421
İstanbul,Bahçelievler,Bahçelievler (İstanbul),2020,10,679
İstanbul,Bakırköy,Bakırköy (İstanbul),2020,10,378
İstanbul,Başakşehir,Başakşehir (İstanbul),2020,10,1123
İstanbul,Bayrampaşa,Bayrampaşa (İstanbul),2020,10,289
İstanbul,Beşiktaş,Beşiktaş (İstanbul),2020,10,201
İstanbul,Beykoz,Beykoz (İstanbul),2020,10,62
İstanbul,Beylikdüzü,Beylikdüzü (İstanbul),2020,10,1168
İstanbul,Beyoğlu,Beyoğlu (İstanbul),2020,10,235
İstanbul,Büyükçekmece,Büyükçekmece (İstanbul),2020,10,657
İstanbul,Çatalca,Çatalca (İstanbul),2020,10,111
İstanbul,Çekmeköy,Çekmeköy (İstanbul),2020,10,665
İstanbul,Esenler,Esenler (İstanbul),2020,10,265
İstanbul,Esenyurt,Esenyurt (İstanbul),2020,10,3181
İstanbul,Eyüpsultan,Eyüpsultan (İstanbul),2020,10,455
İstanbul,Fatih,Fatih (İstanbul),2020,10,385
İstanbul,Gaziosmanpaşa,Gaziosmanpaşa (İstanbul),2020,10,492
İstanbul,Güngören,Güngören (İstanbul),2020,10,282
İstanbul,Kadıköy,Kadıköy (İstanbul),2020,10,912
İstanbul,Kağıthane,Kağıthane (İstanbul),2020,10,501
İstanbul,Kartal,Kartal (İstanbul),2020,10,805
İstanbul,Küçükçekmece,Küçükçekmece (İstanbul),2020,10,601
İstanbul,Maltepe,Maltepe (İstanbul),2020,10,581
İstanbul,Pendik,Pendik (İstanbul),2020,10,1073
İstanbul,Sancaktepe,Sancaktepe (İstanbul),2020,10,849
İstanbul,Sarıyer,Sarıyer (İstanbul),2020,10,272
İstanbul,Şile,Şile (İstanbul),2020,10,88
İstanbul,Silivri,Silivri (İstanbul),2020,10,473
İstanbul,Şişli,Şişli (İstanbul),2020,10,395
İstanbul,Sultanbeyli,Sultanbeyli (İstanbul),2020,10,334
İstanbul,Sultangazi,Sultangazi (İstanbul),2020,10,511
İstanbul,Tuzla,Tuzla (İstanbul),2020,10,490
İstanbul,Ümraniye,Ümraniye (İstanbul),2020,10,862
İstanbul,Üsküdar,Üsküdar (İstanbul),2020,10,437
İstanbul,Zeytinburnu,Zeytinburnu (İstanbul),2020,10,447
İzmir,Aliağa,Aliağa (İzmir),2020,10,159
İzmir,Balçova,Balçova (İzmir),2020,10,132
İzmir,Bayraklı,Bayraklı (İzmir),2020,10,279
İzmir,Bergama,Bergama (İzmir),2020,10,112
İzmir,Bornova,Bornova (İzmir),2020,10,453
İzmir,Buca,Buca (İzmir),2020,10,750
İzmir,Çeşme,Çeşme (İzmir),2020,10,213
İzmir,Çiğli,Çiğli (İzmir),2020,10,405
İzmir,Dikili,Dikili (İzmir),2020,10,194
İzmir,Foça,Foça (İzmir),2020,10,163
İzmir,Gaziemir,Gaziemir (İzmir),2020,10,116
İzmir,Güzelbahçe,Güzelbahçe (İzmir),2020,10,79
İzmir,Karabağlar,Karabağlar (İzmir),2020,10,532
İzmir,Karaburun,Karaburun (İzmir),2020,10,71
İzmir,Karşıyaka,Karşıyaka (İzmir),2020,10,730
İzmir,Kemalpaşa,Kemalpaşa (İzmir),2020,10,125
İzmir,Kiraz,Kiraz (İzmir),2020,10,22
İzmir,Konak,Konak (İzmir),2020,10,356
İzmir,Menderes,Menderes (İzmir),2020,10,186
İzmir,Menemen,Menemen (İzmir),2020,10,377
İzmir,Narlıdere,Narlıdere (İzmir),2020,10,78
İzmir,Ödemiş,Ödemiş (İzmir),2020,10,147
İzmir,Seferihisar,Seferihisar (İzmir),2020,10,270
İzmir,Selçuk,Selçuk (İzmir),2020,10,60
İzmir,Tire,Tire (İzmir),2020,10,110
İzmir,Torbalı,Torbalı (İzmir),2020,10,534
İzmir,Urla,Urla (İzmir),2020,10,163
Kahramanmaraş,Afşin,Afşin (Kahramanmaraş),2020,10,153
Kahramanmaraş,Dulkadiroğlu,Dulkadiroğlu (Kahramanmaraş),2020,10,219
Kahramanmaraş,Elbistan,Elbistan (Kahramanmaraş),2020,10,147
Kahramanmaraş,Göksun,Göksun (Kahramanmaraş),2020,10,23
Kahramanmaraş,Onikişubat,Onikişubat (Kahramanmaraş),2020,10,588
Kahramanmaraş,Pazarcık,Pazarcık (Kahramanmaraş),2020,10,83
Kahramanmaraş,Türkoğlu,Türkoğlu (Kahramanmaraş),2020,10,30
Karabük,Merkez,Merkez (Karabük),2020,10,256
Karabük,Safranbolu,Safranbolu (Karabük),2020,10,61
Karaman,Merkez,Merkez (Karaman),2020,10,208
Kars,Kağızman,Kağızman (Kars),2020,10,28
Kars,Merkez,Merkez (Kars),2020,10,272
Kastamonu,Abana,Abana (Kastamonu),2020,10,43
Kastamonu,Cide,Cide (Kastamonu),2020,10,50
Kastamonu,İnebolu,İnebolu (Kastamonu),2020,10,27
Kastamonu,Merkez,Merkez (Kastamonu),2020,10,220
Kastamonu,Taşköprü,Taşköprü (Kastamonu),2020,10,39
Kastamonu,Tosya,Tosya (Kastamonu),2020,10,56
Kayseri,Develi,Develi (Kayseri),2020,10,72
Kayseri,Hacılar,Hacılar (Kayseri),2020,10,21
Kayseri,İncesu,İncesu (Kayseri),2020,10,25
Kayseri,Kocasinan,Kocasinan (Kayseri),2020,10,718
Kayseri,Melikgazi,Melikgazi (Kayseri),2020,10,1099
Kayseri,Talas,Talas (Kayseri),2020,10,312
Kilis,Merkez,Merkez (Kilis),2020,10,208
Kırıkkale,Merkez,Merkez (Kırıkkale),2020,10,290
Kırıkkale,Yahşihan,Yahşihan (Kırıkkale),2020,10,113
Kırklareli,Babaeski,Babaeski (Kırklareli),2020,10,41
Kırklareli,Demirköy,Demirköy (Kırklareli),2020,10,31
Kırklareli,Lüleburgaz,Lüleburgaz (Kırklareli),2020,10,246
Kırklareli,Merkez,Merkez (Kırklareli),2020,10,233
Kırklareli,Vize,Vize (Kırklareli),2020,10,35
Kırşehir,Kaman,Kaman (Kırşehir),2020,10,70
Kırşehir,Merkez,Merkez (Kırşehir),2020,10,262
Kırşehir,Mucur,Mucur (Kırşehir),2020,10,67
Kocaeli,Başiskele,Başiskele (Kocaeli),2020,10,253
Kocaeli,Çayırova,Çayırova (Kocaeli),2020,10,67
Kocaeli,Darıca,Darıca (Kocaeli),2020,10,287
Kocaeli,Derince,Derince (Kocaeli),2020,10,184
Kocaeli,Gebze,Gebze (Kocaeli),2020,10,484
Kocaeli,Gölcük,Gölcük (Kocaeli),2020,10,287
Kocaeli,İzmit,İzmit (Kocaeli),2020,10,529
Kocaeli,Kandıra,Kandıra (Kocaeli),2020,10,60
Kocaeli,Karamürsel,Karamürsel (Kocaeli),2020,10,110
Kocaeli,Kartepe,Kartepe (Kocaeli),2020,10,396
Kocaeli,Körfez,Körfez (Kocaeli),2020,10,224
Konya,Akşehir,Akşehir (Konya),2020,10,96
Konya,Beyşehir,Beyşehir (Konya),2020,10,114
Konya,Cihanbeyli,Cihanbeyli (Konya),2020,10,32
Konya,Çumra,Çumra (Konya),2020,10,37
Konya,Ereğli,Ereğli (Konya),2020,10,245
Konya,Kadınhanı,Kadınhanı (Konya),2020,10,22
Konya,Karapınar,Karapınar (Konya),2020,10,31
Konya,Karatay,Karatay (Konya),2020,10,695
Konya,Kulu,Kulu (Konya),2020,10,69
Konya,Meram,Meram (Konya),2020,10,307
Konya,Selçuklu,Selçuklu (Konya),2020,10,1061
Konya,Seydişehir,Seydişehir (Konya),2020,10,83
Kütahya,Gediz,Gediz (Kütahya),2020,10,40
Kütahya,Merkez,Merkez (Kütahya),2020,10,489
Kütahya,Simav,Simav (Kütahya),2020,10,32
Kütahya,Tavşanlı,Tavşanlı (Kütahya),2020,10,85
Malatya,Battalgazi,Battalgazi (Malatya),2020,10,478
Malatya,Doğanşehir,Doğanşehir (Malatya),2020,10,24
Malatya,Yeşilyurt,Yeşilyurt (Malatya),2020,10,573
Manisa,Ahmetli,Ahmetli (Manisa),2020,10,20
Manisa,Akhisar,Akhisar (Manisa),2020,10,235
Manisa,Alaşehir,Alaşehir (Manisa),2020,10,113
Manisa,Gördes,Gördes (Manisa),2020,10,20
Manisa,Kula,Kula (Manisa),2020,10,20
Manisa,Salihli,Salihli (Manisa),2020,10,221
Manisa,Saruhanlı,Saruhanlı (Manisa),2020,10,65
Manisa,Şehzadeler,Şehzadeler (Manisa),2020,10,210
Manisa,Soma,Soma (Manisa),2020,10,123
Manisa,Turgutlu,Turgutlu (Manisa),2020,10,355
Manisa,Yunusemre,Yunusemre (Manisa),2020,10,534
Mardin,Artuklu,Artuklu (Mardin),2020,10,275
Mardin,Derik,Derik (Mardin),2020,10,29
Mardin,Kızıltepe,Kızıltepe (Mardin),2020,10,288
Mardin,Midyat,Midyat (Mardin),2020,10,146
Mardin,Nusaybin,Nusaybin (Mardin),2020,10,38
Mersin,Akdeniz,Akdeniz (Mersin),2020,10,274
Mersin,Anamur,Anamur (Mersin),2020,10,76
Mersin,Bozyazı,Bozyazı (Mersin),2020,10,29
Mersin,Erdemli,Erdemli (Mersin),2020,10,482
Mersin,Mezitli,Mezitli (Mersin),2020,10,713
Mersin,Mut,Mut (Mersin),2020,10,46
Mersin,Silifke,Silifke (Mersin),2020,10,236
Mersin,Tarsus,Tarsus (Mersin),2020,10,249
Mersin,Toroslar,Toroslar (Mersin),2020,10,396
Mersin,Yenişehir,Yenişehir (Mersin),2020,10,714
